date,close,open,high,low,volume_m,price_range,month,quarter
2025-07-16,125.03099822998047,126.1709976196289,127.0999984741211,124.98200225830078,32.27,2.12,7,3
2025-07-17,127.41699981689453,125.30000305175781,127.75,124.4800033569336,64.7,3.27,7,3
2025-07-18,120.92400360107422,124.19599914550781,124.6500015258789,120.10099792480469,106.93,4.55,7,3
2025-07-21,123.3270034790039,120.5999984741211,123.70999908447266,119.80000305175781,56.28,3.91,7,3
2025-07-22,119.00800323486328,123.03800201416016,123.23699951171875,118.75,50.63,4.49,7,3
2025-07-23,117.6780014038086,118.98100280761719,119.26200103759766,117.36000061035156,45.04,1.9,7,3
2025-07-24,118.07599639892578,117.77999877929688,118.3499984741211,116.26599884033203,38.46,2.08,7,3
2025-07-25,118.04900360107422,117.84200286865234,118.73200225830078,117.43800354003906,26.29,1.29,7,3
2025-07-28,117.45999908447266,118.12000274658203,119.77899932861328,116.85299682617188,34.47,2.93,7,3
2025-07-29,116.8740005493164,117.9000015258789,117.95999908447266,116.3290023803711,27.52,1.63,7,3
2025-07-30,118.41999816894531,116.8550033569336,118.48500061035156,116.61000061035156,29.23,1.88,7,3
2025-07-31,115.94000244140625,118.4800033569336,119.0,115.77400207519531,37.13,3.23,7,3
2025-08-01,115.86000061035156,116.3010025024414,117.85099792480469,115.28500366210938,38.91,2.57,8,3
2025-08-04,117.0989990234375,116.76499938964844,117.69999694824219,116.26200103759766,22.45,1.44,8,3
2025-08-05,114.78700256347656,117.0999984741211,117.1709976196289,114.47100067138672,26.61,2.7,8,3
2025-08-06,117.8479995727539,115.35199737548828,118.13800048828125,115.18699645996094,33.62,2.95,8,3
2025-08-07,118.03700256347656,118.1760025024414,119.12200164794922,116.81999969482422,26.28,2.3,8,3
2025-08-08,121.16400146484375,118.31900024414062,121.41100311279297,118.03700256347656,38.17,3.37,8,3
2025-08-11,121.83100128173828,121.4010009765625,122.30699920654297,120.19300079345703,24.56,2.11,8,3
2025-08-12,122.52799987792969,122.5,123.1989974975586,120.6510009765625,22.79,2.55,8,3
2025-08-13,120.44400024414062,123.4000015258789,123.71199798583984,120.30000305175781,27.62,3.41,8,3
2025-08-14,123.05599975585938,120.98899841308594,124.40899658203125,120.7030029296875,39.05,3.71,8,3
2025-08-15,123.8949966430664,123.40399932861328,124.69400024414062,122.78800201416016,27.68,1.91,8,3
2025-08-18,124.50900268554688,123.56300354003906,125.11599731445312,123.54499816894531,21.11,1.57,8,3
2025-08-19,121.41500091552734,124.0199966430664,124.0999984741211,119.27899932861328,37.08,4.82,8,3
2025-08-20,121.38600158691406,121.80000305175781,122.30000305175781,119.33100128173828,24.34,2.97,8,3
2025-08-21,120.62100219726562,121.14299774169922,122.13999938964844,119.76399993896484,20.47,2.38,8,3
2025-08-22,120.46499633789062,120.88800048828125,121.36199951171875,119.822998046875,31.28,1.54,8,3
2025-08-25,121.80699920654297,120.16500091552734,123.37999725341797,119.9000015258789,28.12,3.48,8,3
2025-08-26,122.60900115966797,122.02100372314453,123.1500015258789,121.22000122070312,19.86,1.93,8,3
2025-08-27,122.3499984741211,122.36100006103516,122.9209976196289,121.30000305175781,16.64,1.62,8,3
2025-08-28,123.1449966430664,122.27899932861328,123.78900146484375,121.427001953125,19.5,2.36,8,3
2025-08-29,120.82499694824219,122.7969970703125,122.87899780273438,120.11499786376953,32.1,2.76,8,3
2025-09-02,121.41100311279297,119.69999694824219,121.54000091552734,118.27999877929688,23.03,3.26,9,3
2025-09-03,122.61799621582031,120.51399993896484,122.69999694824219,120.33799743652344,24.72,2.36,9,3
2025-09-04,125.74800109863281,122.31999969482422,125.74800109863281,122.30899810791016,30.24,3.44,9,3
2025-09-05,124.38200378417969,126.0,126.70999908447266,123.9020004272461,23.8,2.81,9,3
2025-09-08,124.47599792480469,124.85399627685547,125.2040023803711,123.19999694824219,19.15,2.0,9,3
2025-09-09,126.32499694824219,124.66699981689453,126.5719985961914,124.66699981689453,22.2,1.9,9,3
2025-09-10,124.77100372314453,126.39700317382812,126.69999694824219,124.63600158691406,27.01,2.06,9,3
2025-09-11,120.3499984741211,125.0999984741211,125.34500122070312,119.19999694824219,56.82,6.15,9,3
2025-09-12,118.84400177001953,120.30599975585938,121.1780014038086,118.23999786376953,37.85,2.94,9,3
2025-09-15,120.22599792480469,118.83999633789062,120.7239990234375,117.32099914550781,29.09,3.4,9,3
2025-09-16,120.0510025024414,120.56400299072266,120.9000015258789,119.72799682617188,24.05,1.17,9,3
2025-09-17,122.8499984741211,122.10199737548828,123.39299774169922,120.66100311279297,34.6,2.73,9,3
2025-09-18,120.77799987792969,122.08200073242188,123.30000305175781,120.55000305175781,31.69,2.75,9,3
2025-09-19,122.6969985961914,121.86199951171875,122.99500274658203,120.80999755859375,49.48,2.19,9,3
2025-09-22,122.73699951171875,122.19000244140625,122.97599792480469,121.42400360107422,25.47,1.55,9,3
2025-09-23,121.84700012207031,122.73300170898438,122.77899932861328,120.84700012207031,24.99,1.93,9,3
2025-09-24,120.3949966430664,121.86100006103516,122.1500015258789,119.41999816894531,27.73,2.73,9,3
2025-09-25,120.8239974975586,120.30899810791016,121.68399810791016,119.1510009765625,19.98,2.53,9,3
2025-09-26,121.06099700927734,120.54199981689453,121.4000015258789,120.0,19.45,1.4,9,3
2025-09-29,120.64099884033203,120.5,122.4489974975586,118.75399780273438,30.33,3.69,9,3
2025-09-30,119.89199829101562,120.64099884033203,120.8499984741211,117.80000305175781,38.3,3.05,9,3
2025-10-01,117.08999633789062,117.54900360107422,117.91400146484375,116.32099914550781,41.1,1.59,10,4
2025-10-02,116.25299835205078,116.1500015258789,116.33300018310547,113.4000015258789,46.86,2.93,10,4
2025-10-03,115.33200073242188,116.5,116.80000305175781,114.3219985961914,31.37,2.48,10,4
2025-10-06,116.33100128173828,116.03700256347656,116.35800170898438,114.54499816894531,29.69,1.81,10,4
2025-10-07,119.10600280761719,117.77899932861328,120.13700103759766,117.74600219726562,33.09,2.39,10,4
2025-10-08,121.42500305175781,119.71099853515625,121.73899841308594,119.19999694824219,28.51,2.54,10,4
2025-10-09,123.10700225830078,121.42500305175781,123.75,121.18199920654297,28.24,2.57,10,4
2025-10-10,122.00800323486328,122.9000015258789,124.69999694824219,121.91000366210938,42.8,2.79,10,4
2025-10-13,121.90299987792969,122.13500213623047,123.11199951171875,120.68099975585938,24.61,2.43,10,4
2025-10-14,121.53500366210938,121.4749984741211,122.42900085449219,120.30999755859375,23.62,2.12,10,4
2025-10-15,120.3290023803711,121.3010025024414,121.96199798583984,120.16100311279297,20.25,1.8,10,4
2025-10-16,118.35900115966797,121.21499633789062,121.6709976196289,117.5999984741211,28.33,4.07,10,4
2025-10-17,119.93599700927734,118.36000061035156,120.31199645996094,117.8949966430664,29.57,2.42,10,4
2025-10-20,123.85600280761719,120.78800201416016,124.7760009765625,120.69000244140625,39.86,4.09,10,4
2025-10-21,124.13500213623047,124.28299713134766,124.86000061035156,123.1760025024414,65.08,1.68,10,4
2025-10-22,111.63700103759766,114.29000091552734,115.76000213623047,111.2509994506836,147.89,4.51,10,4
2025-10-23,111.35900115966797,112.69000244140625,112.78299713134766,109.9729995727539,68.5,2.81,10,4
2025-10-24,109.46900177001953,111.0999984741211,111.45099639892578,109.44100189208984,60.28,2.01,10,4
2025-10-27,109.45600128173828,110.06700134277344,110.22799682617188,108.7300033569336,46.91,1.5,10,4
2025-10-28,110.25,109.4000015258789,111.697998046875,109.3010025024414,40.21,2.4,10,4
2025-10-29,110.04100036621094,109.98400115966797,110.8550033569336,109.5999984741211,33.99,1.26,10,4
2025-10-30,108.9000015258789,109.44000244140625,110.61599731445312,108.81099700927734,41.58,1.81,10,4
2025-10-31,111.88600158691406,110.53900146484375,113.48799896240234,110.197998046875,68.67,3.29,10,4
2025-11-03,110.00900268554688,113.3239974975586,113.3499984741211,107.51499938964844,58.63,5.83,11,4
2025-11-04,109.2959976196289,109.9990005493164,110.45999908447266,108.66799926757812,38.72,1.79,11,4
2025-11-05,109.84600067138672,108.5,110.08499908447266,107.33699798583984,35.54,2.75,11,4
2025-11-06,109.7020034790039,109.45800018310547,110.37000274658203,108.51300048828125,36.53,1.86,11,4
2025-11-07,110.36599731445312,109.41799926757812,110.8219985961914,108.75,44.12,2.07,11,4
2025-11-10,112.00700378417969,110.6719970703125,112.81999969482422,110.40499877929688,36.93,2.42,11,4
2025-11-11,113.64399719238281,111.76000213623047,113.9219970703125,111.27999877929688,27.97,2.64,11,4
2025-11-12,115.75,113.81700134277344,116.43399810791016,112.82599639892578,39.22,3.61,11,4
2025-11-13,115.4229965209961,115.8499984741211,116.73300170898438,114.56900024414062,40.14,2.16,11,4
2025-11-14,111.21700286865234,114.27300262451172,114.27300262451172,110.72100067138672,47.61,3.55,11,4
2025-11-17,110.29000091552734,110.75,111.8499984741211,109.55000305175781,26.08,2.3,11,4
2025-11-18,114.08999633789062,110.29000091552734,115.25,109.19999694824219,43.44,6.05,11,4
2025-11-19,110.0,113.0,113.33999633789062,108.61000061035156,31.87,4.73,11,4
2025-11-20,105.66999816894531,111.0,111.0999984741211,105.38999938964844,36.92,5.71,11,4
2025-11-21,104.30999755859375,105.12999725341797,106.52999877929688,103.80999755859375,41.23,2.72,11,4
2025-11-24,106.97000122070312,104.25,108.04000091552734,103.31999969482422,62.92,4.72,11,4
2025-11-25,104.4000015258789,106.12000274658203,106.30000305175781,103.81999969482422,35.12,2.48,11,4
2025-11-26,106.13999938964844,105.73999786376953,106.94999694824219,105.22000122070312,27.95,1.73,11,4
2025-11-28,107.58000183105469,106.44000244140625,107.94000244140625,106.23999786376953,15.02,1.7,11,4
2025-12-01,109.12999725341797,106.51000213623047,109.33999633789062,106.30999755859375,24.87,3.03,12,4
2025-12-02,109.3499984741211,109.20999908447266,109.7300033569336,107.5199966430664,25.76,2.21,12,4
2025-12-03,103.95999908447266,106.58999633789062,106.87000274658203,102.02999877929688,53.59,4.84,12,4
2025-12-04,103.22000122070312,103.56999969482422,103.80000305175781,101.7699966430664,51.78,2.03,12,4
2025-12-05,100.23999786376953,98.77999877929688,104.79000091552734,97.73999786376953,133.36,7.05,12,4
2025-12-08,96.79000091552734,99.87000274658203,99.88999938964844,95.30000305175781,100.91,4.59,12,4
2025-12-09,96.70999908447266,97.02999877929688,97.23999786376953,95.44999694824219,51.75,1.79,12,4
2025-12-10,92.70999908447266,96.73999786376953,96.97000122070312,92.3499984741211,74.13,4.62,12,4
2025-12-11,94.08999633789062,93.9000015258789,94.81999969482422,92.76000213623047,43.95,2.06,12,4
2025-12-12,95.19000244140625,95.5,96.91999816894531,94.6500015258789,49.32,2.27,12,4
2025-12-15,93.7699966430664,96.0199966430664,96.37000274658203,93.52999877929688,40.02,2.84,12,4
2025-12-16,94.56999969482422,93.87999725341797,94.93000030517578,93.31999969482422,34.26,1.61,12,4
2025-12-17,94.79000091552734,95.9800033569336,97.33000183105469,94.45999908447266,50.47,2.87,12,4
2025-12-18,94.0,95.0199966430664,95.80999755859375,93.58999633789062,37.24,2.22,12,4
2025-12-19,94.38999938964844,93.56999969482422,95.54000091552734,93.44999694824219,78.99,2.09,12,4
2025-12-22,93.2300033569336,94.70999908447266,94.70999908447266,92.91000366210938,39.48,1.8,12,4
2025-12-23,93.5,93.4000015258789,93.80999755859375,91.33000183105469,25.9,2.48,12,4
2025-12-24,93.63999938964844,93.11000061035156,93.68000030517578,92.66999816894531,12.43,1.01,12,4
2025-12-26,94.47000122070312,93.4800033569336,94.69000244140625,93.2699966430664,22.07,1.42,12,4
2025-12-29,94.1500015258789,93.98999786376953,94.97000122070312,93.62999725341797,24.49,1.34,12,4
2025-12-30,93.77999877929688,93.5199966430664,93.98999786376953,93.33999633789062,23.42,0.65,12,4
2025-12-31,93.76000213623047,93.5999984741211,94.30999755859375,93.19999694824219,23.5,1.11,12,4
2026-01-02,90.98999786376953,94.12999725341797,94.12999725341797,90.80999755859375,41.16,3.32,1,1
2026-01-05,91.45999908447266,90.91999816894531,92.62999725341797,90.83999633789062,39.18,1.79,1,1
2026-01-06,90.6500015258789,91.54000091552734,91.63999938964844,89.73999786376953,43.33,1.9,1,1
2026-01-07,90.7300033569336,91.55999755859375,92.41999816894531,90.05999755859375,36.53,2.36,1,1
2026-01-08,90.52999877929688,90.44999694824219,91.25,89.58000183105469,40.07,1.67,1,1
2026-01-09,89.45999908447266,90.02999877929688,90.05000305175781,88.31999969482422,55.58,1.73,1,1
2026-01-12,89.41000366210938,89.69000244140625,90.33999633789062,89.33000183105469,36.29,1.01,1,1
2026-01-13,90.31999969482422,89.44000244140625,91.1500015258789,89.06999969482422,45.22,2.08,1,1
2026-01-14,88.55000305175781,91.23999786376953,91.58000183105469,87.94999694824219,49.74,3.63,1,1
2026-01-15,88.05000305175781,89.0199966430664,89.88999938964844,87.81999969482422,36.95,2.07,1,1
2026-01-16,88.0,88.33999633789062,88.51000213623047,87.77999877929688,48.13,0.73,1,1
2026-01-20,87.26000213623047,88.97000122070312,89.9000015258789,87.0199966430664,109.73,2.88,1,1
2026-01-21,85.36000061035156,82.5199966430664,86.0,81.93000030517578,127.94,4.07,1,1
2026-01-22,83.54000091552734,85.0199966430664,85.0999984741211,82.9800033569336,69.11,2.12,1,1
2026-01-23,86.12000274658203,83.43000030517578,86.30000305175781,83.27999877929688,64.52,3.02,1,1
2026-01-26,85.69999694824219,86.91999816894531,86.94000244140625,85.3499984741211,40.94,1.59,1,1
2026-01-27,85.58000183105469,85.27999877929688,85.5999984741211,83.87999725341797,37.79,1.72,1,1
2026-01-28,84.63999938964844,85.62999725341797,86.47000122070312,84.30000305175781,37.76,2.17,1,1
2026-01-29,83.16000366210938,84.30999755859375,84.37999725341797,82.3499984741211,42.28,2.03,1,1
2026-01-30,83.48999786376953,83.0999984741211,84.05999755859375,82.77999877929688,45.76,1.28,1,1
2026-02-02,82.76000213623047,83.52999877929688,85.2699966430664,82.72000122070312,41.45,2.55,2,1
2026-02-03,79.94000244140625,82.2300033569336,82.44999694824219,79.62000274658203,49.79,2.83,2,1
2026-02-04,80.16000366210938,79.98999786376953,81.44000244140625,79.2300033569336,48.96,2.21,2,1
2026-02-05,80.87000274658203,81.48999786376953,83.30000305175781,80.54000091552734,54.81,2.76,2,1
2026-02-06,82.19999694824219,81.0199966430664,82.48999786376953,80.6500015258789,46.15,1.84,2,1
2026-02-09,81.47000122070312,82.18000030517578,82.20999908447266,79.87000274658203,42.2,2.34,2,1
2026-02-10,82.20999908447266,82.72000122070312,84.66000366210938,82.08999633789062,43.6,2.57,2,1
2026-02-11,79.62000274658203,81.95999908447266,82.4800033569336,79.44999694824219,40.84,3.03,2,1
2026-02-12,75.86000061035156,79.11000061035156,79.1500015258789,75.2300033569336,73.52,3.92,2,1
2026-02-13,76.87000274658203,76.13999938964844,77.18000030517578,75.52999877929688,42.29,1.65,2,1
2026-02-17,77.0,76.91999816894531,77.87000274658203,75.30000305175781,35.96,2.57,2,1
2026-02-18,77.98999786376953,77.31999969482422,78.31999969482422,76.27999877929688,29.88,2.04,2,1
2026-02-19,77.0,77.75,78.69999694824219,76.58999633789062,30.14,2.11,2,1
2026-02-20,78.66999816894531,76.61000061035156,78.8499984741211,76.4000015258789,32.37,2.45,2,1
